toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhamdulillah bagus banget yah tdk mngecewakan mksih bnged kk,5,alhamdulillah bagus banget yah tdk mngecewakan mksih bnged kk,1,0,0,0,1,0,1,0,0,0,1,0,61,9
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",makasih reel barang samapai dengan aman,5,makasih reel barang samapai dengan aman,0,0,0,0,0,1,0,0,0,0,0,1,39,6
oppo,"【EXCLUSIVE BAIM】HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Tersegel dg baik..hp nya bagus...respon penjual oke bgt,5,tersegel dg baik hp nya bagus responsif penjual bagus banget,1,0,0,1,1,0,1,0,0,1,1,0,60,10
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Klo jualan yg amanah jangan kaya ini kita pesan hp tp yg datang malah Tah pucuk apa maksudnya ga bakal lagi aku pesan,1,klo jualan yg amanah jangan kaya ini kita pesan hp tapi yg datang malah tah pucuk apa maksudnya tidak bakal lagi aku pesan,0,0,0,1,1,1,0,0,0,-1,-1,1,122,23
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"Packing aman produk original 
Kualitas kamera bagus,produk diskon
Untuk kesekian kali belanja di seller ini selalu
Gercep jangan ragu kalian belanja di sini 
The Best pok...",5,packing aman produk original kualitas kamera bagus produk diskon untuk kesekian kali belanja di seller ini selalu gercep jangan ragu kalian belanja di sini the best pok,1,0,0,0,1,1,1,0,0,0,1,1,168,27
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Hp nya bagus istri saya suka, pengiriman cepat mantappp",5,hp nya bagus istri saya suka pengiriman cepat mantappp,1,0,1,0,1,0,1,0,1,0,1,0,54,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Hp nya sudah sampai.hp sangat bagus,5,hp nya sudah sampai hp sangat bagus,1,0,0,0,1,0,1,0,0,0,1,0,35,7
oppo,OPPO A58 NFC 8GB/128GB (Garansi Resmi),barang sesuai pesenan dan barang ori packing aman dibubble,5,barang sesuai pesenan dan barang ori packing aman dibubble,0,0,0,0,0,1,0,0,0,0,0,1,58,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang sesuai bang afdhal yusman,5,barang sesuai bang afdhal yusman,0,0,0,0,0,0,0,0,0,0,0,0,32,5
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"sesuai pesanan, Oppo A3 garansi resmi...
Mantaaappppppsss... pokoknya.
Terima kasih ...",5,sesuai pesanan oppo a garansi resmi mantaaappppppsss pokoknya terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,74,10
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"Barang diterima lengkap, sesuai pesanan, terima kasih",5,barang diterima lengkap sesuai pesanan terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,51,7
oppo,OPPO A5 Pro 5G 8GB+256GB (Garansi Resmi),Alhamdulillah barang sampai dengan aman lengkap sempet dek2an pelayanan cat nya bikin was-was kadang tidak nyambung namanya juga cat digital begitulah,5,alhamdulillah barang sampai dengan aman lengkap sempet dekan pelayanan cat nya bikin was was kadang tidak nyambung namanya juga cat digital begitulah,0,0,0,1,0,1,0,0,0,-1,0,1,149,22
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"barang sampe aman,top lah",5,barang sampe aman top lah,0,0,0,0,0,1,0,0,0,0,0,1,25,5
oppo,OPPO A5 Pro 5G 8GB+256GB (Garansi Resmi),"barang sesuai.. 
original oppo.. 
mantappp",5,barang sesuai original oppo mantappp,1,0,0,0,0,0,1,0,0,0,0,0,36,5
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Sangat puas🥰🥰🥰🥰,5,sangat puas,0,0,0,0,0,0,0,0,0,0,0,0,11,2
oppo,OPPO A60 8GB+8GB/128GB & 256GB (Garansi Resmi) XYZ8732OP,"Komunikasi dengan admin cukup baik, delivery sesuai antrian",5,komunikasi dengan admin cukup baik delivery sesuai antrian,0,0,0,1,0,0,0,0,0,1,0,0,58,8
oppo,"OPPO A60 8GB+8GB/128GB & 256GB [Military-Grade Shock Resistance, Snapdragon 680, 45W SUPERVOOC, Dual Stereo Speakers]",Semoga awet dan berfungsi dgn lancar,5,semoga awet dan berfungsi dgn lancar,0,0,0,0,1,0,0,0,0,0,1,0,36,6
oppo,"[WENNY_WIJAYA APPROVED] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","sesuai🫰,lengkap,ada kabel&charger,charger berfungsi...cm pengiriman lamaaaa..",5,sesuai lengkap ada kabel charger charger berfungsi cm pengiriman lamaaaa,0,0,1,0,0,0,0,0,-1,0,0,0,72,10
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Mantaf,5,mantaf,0,0,0,0,0,0,0,0,0,0,0,0,6,1
oppo,HP OPPO Reno12 F 4G  8 GB/256 GB - OPPO Official Store,Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Mantaabbbbbbbbbbb,5,mantaabbbbbbbbbbb,0,0,0,0,0,0,0,0,0,0,0,0,17,1
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"Alhamdulillah barang sudah datang tapi belum sempet foto, terima kasih Oppo pak kurir atas kerjasama nya, semoga tahun depan bisa beli lagi",5,alhamdulillah barang sudah datang tapi belum sempet foto terima kasih oppo pak kurir atas kerjasama nya semoga tahun depan bisa beli lagi,0,0,0,0,1,0,0,0,0,0,-1,0,137,22
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Alhamdulillah paket sudah sampai, barangnya sesuai, bagus, saya sangat puas",5,alhamdulillah paket sudah sampai barangnya sesuai bagus saya sangat puas,1,0,0,0,1,0,1,0,0,0,1,0,72,10
oppo,[NEW] OPPO Reno13 F 5G 12GB/256GB & 8GB/256GB (Garansi Resmi),"Barangnya ori, suka sekali",5,barangnya ori suka sekali,0,0,0,0,0,0,0,0,0,0,0,0,25,4
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","sesuai, semoga awet 👍👍👍",5,sesuai semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,18,3
oppo,"OPPO A38 6/128GB [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi","Barang sampai, lengkap masih utuh segel nya",5,barang sampai lengkap masih utuh segel nya,0,0,0,0,0,0,0,0,0,0,0,0,42,7
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Orderan telah mendarat dengan cepat,selamat walafiat sehat jasmani dan rohani 😅",5,orderan telah mendarat dengan cepat selamat walafiat sehat jasmani dan rohani,0,0,1,0,1,0,0,0,0,0,1,0,77,11
oppo,"OPPO A38 [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi",Barangnya ori sampai dng selamat cmn kelamaan d ekspedisi...tdinya udh mau d return krn lama bgt.!!!,4,barangnya ori sampai dng selamat cmn kelamaan d ekspedisi tdinya sudah mau d return karena lambat banget,0,0,1,1,1,0,0,0,-1,-1,-1,0,104,17
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Sementara bagus si.. ga tau kedepannya
Semoga baik2 saja.. ram nya 4/64",5,sementara bagus si tidak tau kedepannya semoga baik saja ram nya,1,0,0,1,1,0,1,0,0,0,1,0,64,11
oppo,OPPO Half-Ear Earphones MH135 White UN,Gausah diragukan lagi bagi gw yg herasak gerusuk ketarik2 helm masuk mesin cuci segala macem masih nyala 🥺 kesekian kali beli dan rusak nya sama gara2 kabelnya dah pd ng...,5,gausah diragukan lagi bagi gw yg herasak gerusuk ketarik helm masuk mesin cuci segala macem masih nyala kesekian kali beli dan buruk nya sama gara kabelnya dah pd ng,1,0,0,1,1,1,-1,0,0,-1,-1,-1,165,29
oppo,"OPPO A60 8GB+8GB/128GB & 256GB [Military-Grade Shock Resistance, Snapdragon 680, 45W SUPERVOOC, Dual Stereo Speakers]","Kejernihan lensa: Lumayan jernih
Kualitas pengerjaan: Elegan",5,kejernihan lensa lumayan jernih kualitas pengerjaan elegan,1,0,0,0,0,0,1,0,0,0,0,0,58,7
oppo,"[WENNY_WIJAYA APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Baguss realpict.. next aku order lagii❤️❤️❤️terimakasih barangnya sudah sampay .saya puas sekali barang mulus,5,baguss realpict next aku order lagii terimakasih barangnya sudah sampay saya puas sekali barang mulus,1,0,0,0,1,0,1,0,0,0,0,0,101,15
oppo,OPPO Half-Ear Earphones MH135 White UN,bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,OPPO A5 Pro 8GB+128GB/256GB (Garansi Resmi),"produk sesuai pesanan, packaging rapih dan pengiriman barang cepat",5,produk sesuai pesanan packaging rapih dan pengiriman barang cepat,0,0,1,0,1,1,0,0,1,0,1,1,65,9
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Hpnya real ORI oppo ngak nyesel beli online👍,5,hpnya real ori oppo ngak nyesel beli online,0,0,0,0,0,0,0,0,0,0,0,0,43,8
oppo,"[NEW] OPPO A5 Pro [IP69 Water Resistant, Large Battery 5800mAh, Military-Grade Shock Resistance]",Djsksvd,5,djsksvd,0,0,0,0,0,0,0,0,0,0,0,0,7,1
oppo,OPPO A58 NFC 8GB/128GB (Garansi Resmi),"Saya kasi bintang 1 untuk kurir IDX. Karena barang sudah sampai di tempat lokasi transit untuk dikirim ke penerima, tetapi kurir libur, ditunggu sampai sore, status pengi...",1,saya kasi bintang untuk kurir idx karena barang sudah sampai di tempat lokasi transit untuk dikirim ke penerima tetapi kurir libur ditunggu sampai sore status pengi,0,0,0,0,0,0,0,0,0,0,0,0,164,26
oppo,OPPO A5 8GB+128GB & 8GB+256GB (Garansi Resmi),packing rapi... barang bagus,5,packing rapi barang bagus,1,0,0,0,1,1,1,0,0,0,1,1,25,4
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),"barang sesuai dan masih segel, pengiriman aman",5,barang sesuai dan masih segel pengiriman aman,0,0,0,0,0,1,0,0,0,0,0,1,45,7
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Gak ush diragukan lagii, mantul, mulus, rahayuuu, pokonya amanah Alhamdulillah ❤️🤲🏻",5,tidak ush diragukan lagii bagus mulus rahayuuu pokonya amanah alhamdulillah,1,0,0,1,1,1,1,0,0,-1,0,1,75,10
oppo,"OPPO A38 6/128GB [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi",semoga awet,5,semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,11,2
oppo,OPPO A78 5G 8GB/128GB Smartphone (Garansi Resmi),bintang yg berbicara 🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟,5,bintang yg berbicara,0,0,0,0,0,0,0,0,0,0,0,0,20,3
oppo,OPPO Reno13 F 4G 8GB/256GB Smartphone (Garansi Resmi),"puas banget barang segel asli pabrik, toko sangat amanah pelayanan sangat baik",5,puas banget barang segel asli pabrik toko sangat amanah pelayanan sangat baik,1,0,0,1,0,1,1,0,0,1,0,1,77,12
oppo,"[AFDHAL APPROVED] OPPO A58 NFC 8GB/128GB [8GB+8GB RAM Expansion, 5000mAh SUPERVOOC 33W, FHD+ Big Screen] Bluetooth","Yang di pesan hp Oppo A58 , SDH di bayar yang datang isinya teh botol sosro, merasa tertipu sekali saya, SDH berusaha mengajukan pengembalian dana tp tetap di tolak,kapok...",1,yang di pesan hp oppo a sdh di bayar yang datang isinya teh botol sosro merasa tertipu sekali saya sdh berusaha mengajukan pengembalian dana tapi tetap di tolak kapok,0,0,0,0,0,0,0,0,0,0,0,0,166,29
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bagus SMA yg awal aku pesan,5,bagus sma yg awal aku pesan,1,0,0,0,1,0,1,0,0,0,1,0,27,6
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Akhirnya sampai di rumah dan sesuai expetasi,5,akhirnya sampai di rumah dan sesuai expetasi,0,0,0,0,0,0,0,0,0,0,0,0,44,7
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang bagus banget tapi pengiriman nya molor,5,barang bagus banget tapi pengiriman nya molor,1,0,0,0,1,0,1,0,0,0,1,0,45,7
oppo,OPPO A3x 4GB(+4GB)/64GB (Garansi Resmi)  XYZ8732OP,Respon dan pelayanannya sangat bagus,5,responsif dan pelayanannya sangat bagus,1,0,0,1,1,0,1,0,0,1,1,0,39,5
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Produk original, masih disegel, kondisi baik",5,produk original masih disegel kondisi baik,1,0,0,1,0,0,1,0,0,1,0,0,42,6
oppo,OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi) XYZ8732OP,"Alhamdulillah datang sg selamat masih segel, ORI.. layanannya overall Excellent..kaka2nya fast reapon, baik sekali.. mohon maaf belum sempat foto utk hadiah soalnya",5,alhamdulillah datang sg selamat masih segel ori layanannya overall excellent kakanya cepat reapon baik sekali mohon maaf belum sempat foto utk hadiah soalnya,1,0,1,1,1,0,1,0,0,1,1,0,157,23
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Ga usah ragu beli disini barangnya ORI mantep banget seller ramah pengiriman cepat ...pokonya topppo bangeet,5,tidak usah ragu beli disini barangnya ori mantep banget seller ramah pengiriman cepat pokonya topppo bangeet,0,0,1,1,1,0,0,0,1,0,1,0,108,16
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),barangnya oke,5,barangnya bagus,1,0,0,0,1,0,1,0,0,0,1,0,15,2
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhmdulilah barang nya bagus,5,alhmdulilah barang nya bagus,1,0,0,0,1,0,1,0,0,0,1,0,28,4
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Terimakasih,5,terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,11,1
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",suka bagus,5,suka bagus,1,0,0,0,1,0,1,0,0,0,1,0,10,2
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Sip mantap,5,sip bagus,1,0,0,0,1,0,1,0,0,0,1,0,9,2
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",alhamdulillah paket ny suda sampe dan kurir ny baik dan ramah,5,alhamdulillah paket ny suda sampe dan kurir ny baik dan ramah,0,0,0,1,0,0,0,0,0,1,0,0,61,11
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Ok. Barang bagus
Masih segel",5,bagus barang bagus masih segel,1,0,0,0,1,0,1,0,0,0,1,0,30,5
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang sampai dengan selamat,5,barang sampai dengan selamat,0,0,1,0,0,0,0,0,-1,0,0,0,28,4
oppo,OPPO Reno10 5G Colorful Protective Case,Casing OPPO Reno 10 cukup bagus dan berkualitas produknya. Sepertinya dilihat dari kualitas materialnya Original. Tapi lumayan murah.,5,casing oppo reno cukup bagus dan berkualitas produknya sepertinya dilihat dari kualitas materialnya original tapi lumayan murah,1,1,0,0,1,0,1,1,0,0,1,0,127,17
oppo,HP OPPO Reno12 F 4G  8 GB/256 GB - OPPO Official Store,Hp Ori asli masih segel tp di terima dgn kardus yg sdh sobek...semoga ada perbaikan kardus yg agak tebal dalam pengiriman...🙏🙏🙏,5,hp ori asli masih segel tapi di terima dgn kardus yg sdh sobek semoga ada perbaikan kardus yg agak tebal dalam pengiriman,1,0,0,1,0,0,1,0,0,1,0,0,121,22
oppo,"[AFDHAL APPROVED] OPPO A58 NFC 8GB/128GB [8GB+8GB RAM Expansion, 5000mAh SUPERVOOC 33W, FHD+ Big Screen] Bluetooth","Barang sampai dengan aman dan selamat ,di cek lengkap semoga awet",5,barang sampai dengan aman dan selamat di cek lengkap semoga awet,0,0,1,0,0,1,0,0,-1,0,0,1,64,11
oppo,OPPO A60 8GB+8GB/128GB & 256GB (Garansi Resmi) XYZ8732OP,"barang msih di segel, bagus & pengiriman cepatt",5,barang msih di segel bagus pengiriman cepatt,1,0,1,0,1,0,1,0,1,0,1,0,44,7
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel",Ok,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,OPPO A3 8GB/128GB Online Exclusive (Garansi Resmi),gfggg dddf cfcf,5,gfggg dddf cfcf,0,0,0,0,0,0,0,0,0,0,0,0,15,3
oppo,OPPO A5 8GB+128GB & 8GB+256GB (Garansi Resmi),Produk Original cuma Kesal aja di kirimnya Lama karena Libur Panjang,5,produk original cuma kesal aja di kirimnya lambat karena libur panjang,1,0,1,1,1,0,1,0,-1,-1,-1,0,70,11
oppo,OPPO Half-Ear Earphones MH135 White UN,Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bgus .. Mksih min,5,bagus mksih min,1,0,0,0,1,0,1,0,0,0,1,0,15,3
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Hp nya bagus masih bersegel, sesuai dengan keinginan nggak nyesal beli di toko ini,maaf baru kasih ulasan",5,hp nya bagus masih bersegel sesuai dengan keinginan nggak nyesal beli di toko ini maaf baru kasih ulasan,1,0,0,0,1,0,1,0,0,0,1,0,104,18
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Produk baru sampai,5,produk baru sampai,0,0,0,0,0,0,0,0,0,0,0,0,18,3
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Biar bintang yang berbicara....produk ORI...Trm Ksh,5,biar bintang yang berbicara produk ori trm ksh,0,0,0,0,0,0,0,0,0,0,0,0,46,8
oppo,OPPO A5i 4GB/128GB (Garansi Resmi),"Sudah diterima sesuai pesanan, mudah mudahan awet, Terima kasih ...👍👍👍",5,sudah diterima sesuai pesanan mudah mudahan awet terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,61,9
oppo,OPPO A79 5G 8GB/256GB (Garansi Resmi),Barang masih segel waktu nyampek sesuai dengan pesanan terima kasih,5,barang masih segel waktu nyampek sesuai dengan pesanan terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,67,10
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel",Kurirnya hebat,5,kurirnya hebat,0,0,0,0,0,0,0,0,0,0,0,0,14,2
oppo,"OPPO A38 [5000mAh SUPERVOOC 33W, 90Hz Sunlight DIsplay, 50MP AI Camera] Garansi Resmi","Pertama kali pesan onlinee,agak ragu..
Tapi datangnya barangnya ori😍😍",5,pertama kali pesan onlinee agak ragu tapi datangnya barangnya ori,0,0,0,0,0,0,0,0,0,0,0,0,65,10
oppo,HP OPPO Reno12 F 4G  8 GB/256 GB - OPPO Official Store,Bagus dan sesuai harapan,5,bagus dan sesuai harapan,1,0,0,0,1,0,1,0,0,0,1,0,24,4
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]",Kejernihan lensa: Bagus,4,kejernihan lensa bagus,1,0,0,0,1,0,1,0,0,0,1,0,22,3
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Barang sudah saya terima dengan aman,5,barang sudah saya terima dengan aman,0,0,0,0,0,1,0,0,0,0,0,1,36,6
oppo,OPPO A5x 4GB+128GB & 6GB+128GB (Garansi Resmi),"sangat puas ...A5x original diterima dlm kondisi baik dan sesuai order, packing aman pelayanan baik respon cepat, kurir  anteraja super cepat. trmaksih",5,sangat puas ax original diterima dlm kondisi baik dan sesuai order packing aman pelayanan baik responsif cepat kurir anteraja super cepat trmaksih,1,0,1,1,1,1,1,0,1,1,1,1,146,22
oppo,"OPPO Cable USB A to USB C 1M  [VOOC Fast-Charging Cable, Type-C] Kabel","Mantap.
Hanya saja kabelnya kaku kek behel bangunan",5,bagus hanya saja kabelnya kaku kek behel bangunan,1,0,0,0,1,0,1,0,0,0,1,0,49,8
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi","Mantap,tidak ada cacat yg pastinya ori,jgn ragu beli ditoko ini,sukset trus buat tokony🥰",5,bagus tidak ada cacat yg pastinya ori jgn ragu beli ditoko ini sukset trus buat tokony,1,0,0,1,1,0,0,0,0,-1,1,0,86,16
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Alhamdulillah paketan sudah sampai, bagus bgt",5,alhamdulillah paketan sudah sampai bagus banget,1,0,0,0,1,0,1,0,0,0,1,0,47,6
oppo,"[BAIM APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Alhamdulillah pengiriman nya cepet  tidak ada yg rusak Peking rapi hp nya berfungsi dgn baik semua terimakasih semoga toko nya lancar,5,alhamdulillah pengiriman nya cepet tidak ada yg buruk peking rapi hp nya berfungsi dgn baik semua terimakasih semoga toko nya lancar,1,0,0,1,1,1,-1,0,0,-1,1,0,132,21
oppo,"OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",puas ori,5,puas ori,0,0,0,0,0,0,0,0,0,0,0,0,8,2
oppo,"[AFDHAL APPROVED] HP OPPO A3x [45W SUPERVOOC, Qualcomm Snapdragon 6s 4G Gen1, 1000nit Ultra Bright Display, Military-Grade Shock Resistance] Garansi Resmi",Hpnya lumayan buat scroll tiktok sama buat daily,5,hpnya lumayan buat scroll tiktok sama buat daily,0,0,0,0,0,0,0,0,0,0,0,0,48,8
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Pengiriman cepat,respon penjual ramah pokonya top deh...",5,pengiriman cepat responsif penjual ramah pokonya top deh,0,0,1,1,1,0,0,0,1,1,1,0,56,8
oppo,"[ONLINE EXCLUSIVE] HP OPPO A3 NFC 8GB/128GB [Military-Grade Shock Resistance, Snapdragon 6s Gen 1 45W SUPERVOOC]","Udah orderan ke 3 dan ini pengiriman agak lama menrutku, barang oke asli sesuai dgn pesanan",5,sudah orderan ke dan ini pengiriman agak lambat menrutku barang bagus asli sesuai dgn pesanan,1,0,1,1,1,0,1,0,-1,-1,0,0,93,15
